wine_type,country,grape,year,wine_rating,rating_count,price,light_bold,smooth_tannic,dry_sweet,soft_acidic,taste_count,wine_age,geo_region
White,France,Riesling,2014,3.8,164,68,45.0401,47.91798617,21.9272,78.5501,224,7,W Europe
White,Germany,Riesling,2019,4,28,65.33,42.8771,47.91798617,46.5191,70.3213,45,2,W Europe
Red,Italy,Blend,2019,3.7,700,40,46.5872,40.3778,6.25601,43.9507,662,2,S Europe
Red,France,Blend,2019,3.8,212,45,66.1211,52.48,5.96682,54.9504,546,2,W Europe
White,France,Savagnin,2017,3.8,42,94.8,32.6267,47.91798617,3.79379,85,393,4,W Europe
White,France,Chenin Blanc,2018,4.1,69,41.76,25.4503,47.91798617,16.2983,84.8489,198,3,W Europe
Red,Spain,Blend,2015,4.4,45,46.24,71.8162,40.1467,16.944,43.6972,125,6,S Europe
White,Germany,Riesling,2019,4.1,51,66.99,43.2104,47.91798617,27.41,82.9385,272,2,W Europe
Red,Italy,Blend,2016,3.4,282,51.36,70.398,40.9852,36.3964,19.5477,23,5,S Europe
Red,Chile,Cabernet Sauvignon,2019,3.7,1218,34.55,69.707,49.2076,8.47845,44.9042,1334,2,S America
Red,South Africa,Shiraz/Syrah,2016,4.1,42,115,68.7749,53.1648,7.19995,55.8724,143,5,Africa
Red,France,Pinot Noir,2011,3.8,122,69,34.7465,25.1403,5.18276,64.0031,208,10,W Europe
White,Austria,Riesling,2015,3.8,56,61,49.8344,47.91798617,0,84.4151,94,6,C/E Europe
Red,Italy,Nebbiolo,2012,3.9,37,79,58.6122,69.9705,7.1752,69.3504,9,9,S Europe
Red,France,Grenache,2017,4,55,109,70.0199,52.0406,3.49219,55.3859,45,4,W Europe
Red,France,Blend,2018,4,52,78,67.3261,69.341,7.44943,65.4868,522,3,W Europe
Red,France,Cabernet Sauvignon,2003,4,196,110.17,62.7804,62.5464,8.39384,70.2503,1671,18,W Europe
White,Spain,Chardonnay,2019,4.1,126,29.85,46.0902,47.91798617,0.303688,48.5307,221,2,S Europe
Red,France,Blend,2016,4.2,29,49,57.64164538,47.91798617,10.98216313,55.38421874,32,5,W Europe
Red,Spain,Monastrell,2018,3.9,1677,84.99,58.9174,69.7443,6.7507,54.5057,1473,3,S Europe
Red,Spain,Blend,2017,4.2,201,76.5,62.9208,62.5121,9.71373,62.5007,188,4,S Europe
Red,United States,Blend,2016,4.2,2028,48.15,85,55.9461,13.3592,63.9303,5048,5,N America
White,New Zealand,Sauvignon Blanc,2016,4.1,7615,45,32.3662,47.91798617,0.740083,78.8931,11915,5,Oceania
Red,France,Blend,2013,4,939,100.5,71.037,74.4431,7.92917,74.2691,5200,8,W Europe
Red,Australia,Shiraz/Syrah,2018,3.3,128,33,73.3593,45.1091,18.8765,42.34,177,3,Oceania
Red,Australia,Cabernet Sauvignon,2017,4.3,393,110,67.06,48.6384,10.6643,48.6466,972,4,Oceania
Red,Italy,Pinot Nero,2017,4,88,72.99,38.354,28.3003,0,62.3647,58,4,S Europe
Red,France,Shiraz/Syrah,2013,4.1,133,104,64.2786,51.3697,9.20601,46.4338,407,8,W Europe
Red,France,Gamay,2019,3.8,85,61,5.02626,12.1922,8.59194,83.6003,295,2,W Europe
Red,France,Blend,2016,3.7,130,48.8,59.1002,55.25,4.517,63.1461,58,5,W Europe
Red,France,Blend,2017,3.8,134,77.99,75.3745,69.7874,4.94793,71.2206,166,4,W Europe
Red,Chile,Pinot Noir,2014,3.7,32,65,42.0913,7.17593,6.54295,54.2657,150,7,S America
Red,Italy,Refosco,2013,4,177,68,64.562,40.5239,24.3658,29.9671,116,8,S Europe
Red,New Zealand,Blend,2018,3.8,41,27.93,66.1389,49.3758,7.30806,57.3947,109,3,Oceania
Red,France,Blend,2014,4.1,421,61.17,72.3998,71.1436,6.34963,70.83,374,7,W Europe
Red,France,Merlot,2005,4,109,103.47,71.9664,55.4295,8.84792,52.811,166,16,W Europe
Red,France,Cabernet Sauvignon,2018,4.1,175,98,62.1138,65.3642,6.96083,73.7641,5445,3,W Europe
Red,Spain,Tempranillo,2017,4.4,1960,44.08,65.6211,52.2875,15.7139,57.5434,1257,4,S Europe
Red,France,Blend,2014,4,191,55.68,74.2196,54.9347,7.42155,52.1366,1441,7,W Europe
Red,France,Blend,2000,4.1,99,112.28,70.2298,56.4201,6.85888,52.3221,558,21,W Europe
White,South Africa,Chardonnay,2017,4.1,74,30.93,62.8185,47.91798617,14.9654,56.3398,243,4,Africa
White,New Zealand,Sauvignon Blanc,2020,3.8,187,28,31.099,47.91798617,6.51897,71.3619,260,1,Oceania
White,Chile,Sauvignon Blanc,2015,3.6,522,52,43.0269,47.91798617,0.249112,66.4187,109,6,S America
Red,France,Blend,2003,3.5,89,44,65.0199,47.8325,5.50455,53.1966,11248,18,W Europe
Red,France,Blend,2005,4.2,1512,89.8,72.5294,73.6602,7.16117,71.9056,4632,16,W Europe
Red,Spain,Callet,2019,4.1,57,106,53.939,38.8275,11.2867,46.1844,382,2,S Europe
Red,France,Blend,2019,3.7,295,32.32,58.798,50.1981,13.9876,54.5647,134,2,W Europe
Red,Chile,Blend,2008,3.5,78,32.08,66.121,15.766,15.0332,15.6615,985,13,S America
Red,Italy,Nebbiolo,2011,4.1,349,87.67,61.1991,75.2679,9.69341,81.0561,220,10,S Europe
White,France,Chardonnay,2019,4.2,27,101.67,60.5225,47.91798617,9.91191,47.6679,124,2,W Europe
Red,France,Blend,2015,3.9,282,64.5,74.8363,51.7894,4.78089,52.592,308,6,W Europe
Red,France,Merlot,2005,4.1,257,76.01,73.8336,50.8033,10.5132,48.5685,925,16,W Europe
Red,Argentina,Cabernet Sauvignon,2016,4.4,4895,96.99,64.7912,54.3819,12.2226,41.3203,1827,5,S America
Red,France,Blend,2017,3.8,132,23.2,57.64164538,47.91798617,10.98216313,55.38421874,107,4,W Europe
White,South Africa,Sauvignon Blanc,2016,4,111,81,32.2316,47.91798617,1.40612,65.8663,268,5,Africa
White,New Zealand,Riesling,2019,3.9,35,25.14,32.9756,47.91798617,1.23143,79.8681,198,2,Oceania
Red,Italy,Monica,2014,3.8,221,83.6,75.8293,43.0532,26.7389,30.1915,218,7,S Europe
White,Spain,Sauvignon Blanc,2020,3.8,197,46.75,41.2561,47.91798617,0.307722,67.0553,677,1,S Europe
White,France,Marsanne,2020,3.8,57,47,54.3587,47.91798617,19.104,26.4295,441,1,W Europe
Red,France,Blend,2019,3.8,292,38.17,63.373,57.6412,5.26491,66.3534,348,2,W Europe
Red,Spain,Blend,2014,4.5,210,115,83.6339,49.5897,15.1636,53.37,820,7,S Europe
Red,Spain,Pinot Noir,2019,3.7,25,14.62,54.2433,38.0739,15.8926,47.412,195,2,S Europe
Red,Spain,Mencia,2019,4.5,26,61.71,59.7908,46.3982,15.1828,55.4228,155,2,S Europe
Red,France,Gamay,2018,3.8,205,55,19.1119,14.4498,10.6431,75.2932,55,3,W Europe
White,Italy,Vermentino,2020,3.8,30,60,63.5725,47.91798617,21.8382,55.2058,230,1,S Europe
Red,France,Blend,2018,4.3,67,40.21,69.0711,52.5843,11.3443,59.1908,72,3,W Europe
Red,Chile,Cabernet Sauvignon,2005,3.4,74,34.05,70.3382,46.4225,11.3013,42.9246,651,16,S America
Red,Italy,Montepulciano,2018,3.5,1428,32.25,35.7252,40.4223,1.44145,63.6225,469,3,S Europe
Red,Italy,Blend,2014,3.9,1052,73,50.3708,42.907,10.3711,45.7127,964,7,S Europe
Red,France,Pinot Noir,2014,3.7,80,106,41.5191,32.7967,10.0508,72.0109,400,7,W Europe
White,France,Gewürztraminer,2017,3.8,26,77,66.1462,47.91798617,44.9381,28.6195,83,4,W Europe
Red,Spain,Tempranillo,2016,4.1,4030,63.99,65.7772,62.5974,10.2777,61.3472,7399,5,S Europe
Red,Italy,Blend,2019,4,43,40.21,46.726,41.2747,8.04914,47.6087,303,2,S Europe
White,Spain,Chardonnay,2018,3.9,65,33.72,41.5786,47.91798617,8.45076,50.4328,83,3,S Europe
Red,France,Merlot,2018,4.1,67,84.75,73.426,55.1768,10.2674,53.1657,1543,3,W Europe
Red,Italy,Pinot Noir,2017,3.4,271,68,29.1225,21.3968,1.56709,63.9804,189,4,S Europe
White,France,Riesling,2019,4.1,132,89,42.9421,47.91798617,25.1563,77.448,395,2,W Europe
Red,Portugal,Touriga Nacional,2018,3.6,245,42.5,59.6985,53.2356,6.94654,60.9434,910,3,S Europe
Red,Italy,Sangiovese,2016,4.5,30,96,58.6607,49.4598,1.44643,38.192,21,5,S Europe
White,France,Chenin Blanc,2018,4.1,160,52.43,28.83,47.91798617,21.8984,84.1315,247,3,W Europe
Red,Israel,Shiraz/Syrah,2014,4,36,108,74.9492,49.5068,14.5886,46.4215,152,7,C/W Asia
Red,Spain,Cariñena,2006,4,93,82.35,75.7958,51.5402,9.00534,52.7886,271,15,S Europe
White,Australia,Sauvignon Blanc,2019,3.5,250,38,41.8251,47.91798617,0,67.6338,444,2,Oceania
White,Spain,Godello,2019,4.4,269,67.43,57.64164538,47.91798617,10.98216313,55.38421874,883,2,S Europe
Red,France,Blend,2016,4.1,54,90.25,60.741,58.8006,11.3968,65.0068,65,5,W Europe
Red,Australia,Shiraz/Syrah,2017,4,560,37,85,43.5015,18.4669,42.5955,939,4,Oceania
Red,France,Blend,2019,3.8,93,46,64.9383,50.3853,2.09004,52.6129,256,2,W Europe
White,France,Pinot Noir,2017,3.7,48,27.84,67.5,47.91798617,4.26289,51.0387,8,4,W Europe
Red,Spain,Blend,2018,3.9,327,24.05,66.1547,56.7693,13.3282,61.7676,1026,3,S Europe
Red,Italy,Blend,2018,4.5,91,81,85,22.2301,50.1893,23.8719,523,3,S Europe
Red,France,Blend,2012,4,329,98,75.7075,74.7293,2.83442,73.1123,572,9,W Europe
White,France,Sauvignon Blanc,2019,4.2,40,30.93,20.4455,47.91798617,7.08176,68.6828,86,2,W Europe
White,United States,Chardonnay,2017,3.7,207,62.99,82.4853,47.91798617,35.8112,47.58,814,4,N America
Red,Spain,Tempranillo,2016,4.3,6727,76.09,65.5279,40.7777,12.0046,44.2487,4168,5,S Europe
Red,Italy,Blend,2016,3.7,84,56,46.393,36.9651,10.0603,56.6643,79,5,S Europe
Red,France,Gamay,2019,3.8,45,23.2,57.64164538,47.91798617,10.98216313,55.38421874,20,2,W Europe
Red,France,Blend,2006,4,130,103.58,71.8384,55.7967,6.92367,51.3854,316,15,W Europe
Red,France,Pinot Noir,2014,3.8,91,108,35.5212,32.0898,7.402,68.2125,236,7,W Europe
Red,Italy,Blend,2018,3.5,49,46,56.1007,31.1007,26.5709,17.3246,7,3,S Europe
Red,Italy,Blend,2016,4.3,444,91,85,24.0809,49.1236,22.8908,1098,5,S Europe
Red,Portugal,Blend,2017,4,137,26,74.7153,46.0684,4.93673,45.0551,58,4,S Europe
Red,Italy,Zinfandel,2016,3.6,63,37.99,66.9446,20.8973,43.1041,15.427,26,5,S Europe
Red,Italy,Blend,2015,4.2,168,109.5,82.6766,27.6027,46.8741,26.6365,216,6,S Europe
White,France,Chardonnay,2019,4.1,389,48.5,41.6759,47.91798617,1.58078,66.6228,1119,2,W Europe
Red,Germany,Pinot Noir,2018,3.6,694,56,15.2264,19.4844,3.75602,69.7038,124,3,W Europe
Red,France,Blend,2011,3.9,950,105,71.9987,70.3906,6.168,72.1695,1491,10,W Europe
Red,Italy,Nebbiolo,2014,3.5,173,79.99,64.4267,75.1845,8.02401,83.3801,144,7,S Europe
Red,France,Grenache,2020,4,39,21.65,57.64164538,47.91798617,10.98216313,55.38421874,131,1,W Europe
Red,Spain,Shiraz/Syrah,2016,4.3,154,36.04,65.9609,56.4468,14.4241,44.8891,213,5,S Europe
Red,Spain,Cariñena,2012,2.8,58,27.64,66.9027,42.1493,17.6833,41.1708,21,9,S Europe
Red,Chile,Shiraz/Syrah,2007,3.9,381,47.99,85,41.0803,9.59151,25.3877,2574,14,S America
Red,Spain,Garnacha,2019,3.8,517,34.02,76.2514,45.0244,6.41919,50.2373,1505,2,S Europe
Red,Italy,Cabernet Sauvignon,2016,4,427,51.04,50.1714,35.1801,21.9758,35.1953,235,5,S Europe
Red,Italy,Primitivo,2016,3.5,101,49.99,75.1175,12.1566,38.5482,12.6958,5,5,S Europe
Red,France,Blend,2018,3.8,41,67.83,63.2426,64.7457,6.22063,74.1269,1354,3,W Europe
Red,United States,Pinot Noir,2019,3.8,301,50,41.9491,18.3112,9.96491,52.2205,1090,2,N America
Red,Chile,Carménère,2019,3.9,80,49,73.4841,31.6469,8.76642,44.4544,712,2,S America
Red,France,Blend,2019,4.1,397,44.85,57.64164538,47.91798617,10.98216313,55.38421874,213,2,W Europe
White,Germany,Riesling,2020,3.9,33,52.17,41.1987,47.91798617,10.4072,78.0688,139,1,W Europe
Red,Spain,Blend,2016,3.8,220,54.9,81.2824,48.6228,10.4409,52.0782,271,5,S Europe
White,France,Chardonnay,2016,3.8,67,52,38.6516,47.91798617,0.256895,38.3452,78,5,W Europe
White,Italy,Chardonnay,2019,4,36,30.78,59.7156,47.91798617,19.74,48.2724,138,2,S Europe
Red,Spain,Tempranillo,2017,3.8,568,44,61.8464,38.5876,8.81598,41.3314,310,4,S Europe
Red,Italy,Merlot,2016,3.9,8542,72,48.1739,39.7498,7.17192,45.0796,7763,5,S Europe
White,New Zealand,Sauvignon Blanc,2016,3.7,68,26.07,34.0917,47.91798617,9.73542,77.0146,54,5,Oceania
Red,New Zealand,Pinot Noir,2018,3.5,43,53.99,22.7279,30.2165,17.3933,57.608,92,3,Oceania
Red,Spain,Mourvedre,2018,3.6,525,38,55.3141,67.7424,10.1848,54.5802,609,3,S Europe
White,South Africa,Chardonnay,2020,4.1,185,58,59.3684,47.91798617,16.2131,56.3858,942,1,Africa
White,France,Chardonnay,2018,4.1,184,37.12,42.8218,47.91798617,5.34042,41.7525,407,3,W Europe
Red,France,Shiraz/Syrah,2017,4.2,85,115.99,74.1943,67.9666,14.543,65.571,127,4,W Europe
White,South Africa,Chenin Blanc,2021,3.6,27,41,30.9444,47.91798617,5.76536,78.7516,1445,0,Africa
White,Georgia,Kisi,2018,3.9,32,74,57.64164538,47.91798617,10.98216313,55.38421874,25,3,C/W Asia
Red,Italy,Blend,2019,3.8,77,60.5,74.1285,42.4218,22.3918,37.2494,536,2,S Europe
White,France,Chardonnay,2017,4.2,335,106.71,58.5667,47.91798617,5.17539,50.3666,1026,4,W Europe
Red,South Africa,Merlot,2017,4.3,74,85,63.8106,38.2065,16.7585,43.0872,350,4,Africa
White,Italy,Sauvignon Blanc,2020,3.8,114,39,56.8039,47.91798617,19.8765,56.6237,196,1,S Europe
White,Austria,Grüner Veltliner,2018,3.7,110,70,28.5498,47.91798617,10.7143,66.5343,249,3,C/E Europe
Red,France,Shiraz/Syrah,2018,4.1,244,60,65.8741,48.4715,6.96321,45.9114,436,3,W Europe
Red,France,Gamay,2020,3.9,65,18.56,4.50038,13.5153,7.33715,81.1958,662,1,W Europe
White,Italy,Cortese,2018,3.9,884,55,20.2241,47.91798617,2.00609,76.7359,1095,3,S Europe
White,Austria,Grüner Veltliner,2019,3.8,42,44,25.6703,47.91798617,9.54292,67.5155,73,2,C/E Europe
White,France,Sauvignon Blanc,2017,4.3,75,40.21,22.2631,47.91798617,4.29899,69.7521,156,4,W Europe
Red,France,Blend,2019,3.6,37,49,66.0437,58.1701,2.77393,61.6832,105,2,W Europe
Red,Italy,Nebbiolo,2019,3.9,94,26.29,62.2751,78.861,2.22927,85,367,2,S Europe
Red,Italy,Sangiovese,2018,3.8,187,65,47.445,58.3655,8.027,59.7217,516,3,S Europe
White,Spain,Xarel-lo,2016,3.9,29,49.8,57.64164538,47.91798617,10.98216313,55.38421874,31,5,S Europe
Red,Portugal,Blend,2015,4.3,34,85.5,85,65.1952,10.9563,48.145,17,6,S Europe
Red,Argentina,Malbec,2017,4.4,36,75,58.8766,42.4298,26.0631,41.8211,73,4,S America
White,France,Chardonnay,2017,3.9,100,79.92,60.277,47.91798617,3.65442,49.1358,317,4,W Europe
White,France,Blend,2018,4.2,124,71.5,45.0876,47.91798617,9.1221,42.6972,124,3,W Europe
White,France,Blend,2015,4,143,59.8,52.1963,47.91798617,10.0812,44.208,124,6,W Europe
Red,Italy,Tintilia,2015,4.1,69,69,83.7452,44.1074,27.5475,28.0857,80,6,S Europe
Red,United States,Cabernet Sauvignon,2017,3.6,425,58.9,85,52.2622,10.1847,44.3277,967,4,N America
Red,Italy,Sangiovese,2018,4,1129,67.99,47.9296,42.7695,3.0443,46.6999,840,3,S Europe
White,Italy,Chardonnay,2018,4.2,3065,88,67.5621,47.91798617,12.7904,28.5985,4899,3,S Europe
White,New Zealand,Pinot Gris,2020,3.7,26,46,40.1833,47.91798617,19.4929,38.5347,106,1,Oceania
Red,France,Merlot,2018,3.9,115,40.58,64.5149,58.3732,6.81216,62.9694,962,3,W Europe
Red,France,Blend,2015,4.2,191,107.17,74.3382,55.8743,8.73627,50.5655,525,6,W Europe
Red,France,Blend,2019,3.8,90,44.94,57.64164538,47.91798617,10.98216313,55.38421874,32,2,W Europe
White,France,Riesling,2014,4.3,138,102,45.6676,47.91798617,28.491,76.7273,407,7,W Europe
Red,Italy,Teroldego,2018,4,242,83,59.7349,42.2888,15.1608,37.5652,398,3,S Europe
Red,Italy,Frappato,2019,4.1,125,81.25,70.1832,42.8338,22.9415,37.133,1649,2,S Europe
Red,Italy,Aglianico,2013,4.2,261,77.5,85,45.0463,28.4008,28.3604,355,8,S Europe
Red,Italy,Sangiovese,2015,4,243,47.94,64.7234,53.1271,11.6067,34.6611,133,6,S Europe
White,Australia,Chardonnay,2019,4.3,32,68,57.2526,47.91798617,18.334,47.3744,304,2,Oceania
Red,Italy,Primitivo,2016,3.8,220,44,63.0452,20.1944,35.317,12.0172,89,5,S Europe
Red,Italy,Blend,2019,3.5,1331,48,40.3069,31.8587,10.814,55.9427,739,2,S Europe
Red,France,Pinot Noir,2018,3.8,350,30.78,18.6892,24.0183,3.20528,67.7506,70,3,W Europe
Red,France,Pinot Noir,2017,3.6,80,57,29.2517,25.2232,0,61.4561,88,4,W Europe
Red,France,Pinot Noir,2017,4.1,168,68,21.1111,20.6416,4.38647,67.3406,241,4,W Europe
White,France,Viognier,2018,3.7,28,52.58,58,47.91798617,27.8717,0,19,3,W Europe
White,Germany,Riesling,2019,3.9,251,50.25,40.9381,47.91798617,5.2151,83.4857,451,2,W Europe
White,France,Blend,2019,3.8,236,61,57.64164538,47.91798617,10.98216313,55.38421874,276,2,W Europe
Red,Italy,Dolcetto,2017,3.7,158,52,59.6039,40.1274,9.13708,31.4611,129,4,S Europe
Red,France,Cabernet Sauvignon,2016,4.1,448,98,73.1933,74.3098,5.223,72.957,3203,5,W Europe
Red,Spain,Tempranillo,2018,3.5,72,21.41,59.9897,60.1145,0.567382,58.7757,96,3,S Europe
White,France,Blend,2019,3.8,36,77,53.3158,47.91798617,8.10472,48.037,254,2,W Europe
Red,United States,Cabernet Sauvignon,2017,4.1,443,89,85,55.5308,10.616,43.4392,1621,4,N America
Red,France,Shiraz/Syrah,2019,4,116,29.38,76.0964,50.3966,7.36879,54.4906,290,2,W Europe
Red,France,Merlot,2018,3.8,46,46.86,75.0971,56.5327,6.64662,49.4662,435,3,W Europe
Red,France,Blend,2017,3.7,39,36.91,65.9146,54.5854,5.46342,66.7439,50,4,W Europe
White,Italy,Blend,2018,3.5,383,49,28.935,47.91798617,1.14637,58.3578,272,3,S Europe
Red,Chile,Cabernet Sauvignon,2012,3.8,2691,41.95,75.6961,47.874,7.25545,43.6381,2132,9,S America
Red,Italy,Blend,2017,3.8,129,49.9,64.0717,42.1887,31.1204,25.3888,170,4,S Europe
White,Portugal,Verdelho,2019,3.9,102,64.5,41.71,47.91798617,2.10086,62.8356,79,2,S Europe
Red,Spain,Tempranillo,2016,3.4,114,35.99,66.8582,63.9415,5.39362,34.8121,16,5,S Europe
Red,France,Gamay,2015,3.8,277,55,7.42975,16.5906,6.03709,84.9451,366,6,W Europe
Red,Italy,Montepulciano,2015,4.2,57,77.33,46.3437,43.2115,3.70987,63.5234,80,6,S Europe
Red,France,Shiraz/Syrah,2018,3.9,198,38.17,67.9917,60.1533,2.15839,66.4574,212,3,W Europe
Red,France,Blend,1999,4.1,323,84.8,70.4033,72.2178,7.61231,70.1393,3704,22,W Europe
Red,United States,Blend,2013,3.9,274,52,85,52.8759,7.62727,65.5312,208,8,N America
White,Australia,Grüner Veltliner,2020,4.1,38,48,57.64164538,47.91798617,10.98216313,55.38421874,163,1,Oceania
White,France,Vermentino,2020,3.8,33,49.08,57.64164538,47.91798617,10.98216313,55.38421874,101,1,W Europe
White,France,Chenin Blanc,2020,3.5,42,34.8,21.8993,47.91798617,0,85,140,1,W Europe
Red,Italy,Aglianico,2015,4.1,44,81.25,80.4163,56.2353,13.8136,42.791,32,6,S Europe
Red,France,Blend,2014,3.9,87,86,73.2106,59.4482,3.83346,49.6712,103,7,W Europe
Red,Italy,Nerello Mascalese,2019,4.1,56,116.33,74.1855,45.2305,22.2011,35.3322,604,2,S Europe
Red,Australia,Cabernet Sauvignon,2013,3.2,75,46.89,64.3474,48.4898,0.740795,54.0639,58,8,Oceania
Red,Argentina,Cabernet Sauvignon,2003,3.5,43,35.53,62.8057,53.1319,11.0991,42.6815,714,18,S America
White,Italy,Chardonnay,2019,3.7,101,49,55.892,47.91798617,23.6115,50.7558,130,2,S Europe
Red,Italy,Nebbiolo,2018,3.9,114,29.38,56.3796,77.3515,1.88465,84.0647,150,3,S Europe
White,Spain,Verdejo,2019,3.8,1909,35,24.2972,47.91798617,21.6447,52.4162,1364,2,S Europe
White,Italy,Vermentino,2018,3.8,393,50,42.5815,47.91798617,24.2034,66.0249,286,3,S Europe
Red,France,Grenache,2017,3.8,410,61.75,57.64164538,47.91798617,10.98216313,55.38421874,493,4,W Europe
Red,France,Blend,2009,3.9,131,68.42,79.302,76.7312,1.70665,73.7189,48,12,W Europe
Red,Australia,Shiraz/Syrah,2018,3.6,264,54,84.0305,44.7572,17.1512,42.9656,326,3,Oceania
Red,France,Merlot,2018,4.2,32,94,74.9173,50.4034,3.21704,51.1075,1081,3,W Europe
White,Spain,Godello,2019,3.8,139,22.43,57.64164538,47.91798617,10.98216313,55.38421874,261,2,S Europe
White,Spain,Blend,2016,3.8,1168,41.49,57.64164538,47.91798617,10.98216313,55.38421874,1005,5,S Europe
White,France,Sauvignon Blanc,2019,3.9,31,71,23.466,47.91798617,2.28904,66.4341,61,2,W Europe
White,France,Grenache Blanc,2018,3.7,157,49,43.9968,47.91798617,0,43.7793,609,3,W Europe
Red,France,Shiraz/Syrah,2018,4.4,38,71.5,76.8033,54.8645,6.42304,57.051,234,3,W Europe
White,France,Riesling,2007,4.4,65,100.53,42.9687,47.91798617,42.1657,77.1456,268,14,W Europe
Red,Spain,Blend,2017,3.7,1521,45,57.9508,57.2234,10.0965,58.7984,2375,4,S Europe
Red,Italy,Unspecified,2019,4,116,45,52.2727,42.5306,14.5074,43.552,1043,2,S Europe
Red,Spain,Mencia,2014,4.1,212,110.4,52.8279,40.9691,7.08061,51.1561,214,7,S Europe
Red,United States,Pinot Noir,2018,3.7,138,50,43.7118,20.1247,11.608,52.4681,218,3,N America
Red,France,Blend,2017,3.5,56,20.11,63.8826,48.3016,17.0924,48.2557,108,4,W Europe
Red,New Zealand,Pinot Noir,2017,4,26,71.5,26.2652,24.6057,10.5824,65.9727,273,4,Oceania
Red,France,Merlot,2012,3.9,265,59.33,75.0071,53.7079,8.94262,52.4324,254,9,W Europe
White,France,Sauvignon Blanc,2017,3.8,97,68,23.8139,47.91798617,0,70.2869,78,4,W Europe
White,Spain,Parellada,2019,3.9,65,45.39,57.64164538,47.91798617,10.98216313,55.38421874,62,2,S Europe
Red,France,Merlot,2016,4.1,158,90,76.3855,55.2685,9.65247,51.2669,1304,5,W Europe
Red,Chile,Mourvedre,2013,3.9,73,50,57.64164538,47.91798617,10.98216313,55.38421874,27,8,S America
White,New Zealand,Chardonnay,2018,4.2,40,91.99,49.0347,47.91798617,4.1725,56.7886,368,3,Oceania
Red,Italy,Dolcetto,2017,3.6,104,39,58.0022,38.2809,15.227,33.2238,95,4,S Europe
Red,Chile,Cabernet Sauvignon,2017,3.7,592,43,70.7389,51.334,12.7162,46.9284,296,4,S America
Red,France,Cinsault,2017,4,39,58,57.64164538,47.91798617,10.98216313,55.38421874,16,4,W Europe
White,France,Riesling,2011,3.9,46,87,47.8732,47.91798617,29.6735,79.7606,130,10,W Europe
White,Germany,Riesling,2018,4,1270,53,39.6872,47.91798617,6.26846,84.2627,1304,3,W Europe
White,Australia,Pinot Gris,2020,3.7,27,54,41.0325,47.91798617,12.431,28.7313,185,1,Oceania
White,Chile,Chardonnay,2017,3.1,104,26,63.3212,47.91798617,43.8292,5.72865,71,4,S America
Red,United States,Blend,2018,3.8,1092,53.91,85,31.1146,31.1223,14.5235,1756,3,N America
Red,Italy,Nebbiolo,2017,4,96,57,61.7175,66.7549,3.17938,68.8934,50,4,S Europe
Red,Australia,Shiraz/Syrah,2013,4.2,62,98,85,45.9103,21.7028,41.934,244,8,Oceania
White,Spain,Verdejo,2019,3.7,2703,29.75,20.9665,47.91798617,20.7507,52.463,2360,2,S Europe
Red,Italy,Blend,2017,4.1,107,61.99,66.6406,38.144,26.6628,23.7466,370,4,S Europe
Red,United States,Cabernet Sauvignon,2017,3.9,2402,62,84.463,50.1946,11.3574,42.6358,3027,4,N America
Red,France,Pinot Noir,2014,4.4,181,96,41.4593,32.9486,9.68735,72.525,131,7,W Europe
Red,New Zealand,Pinot Noir,2019,4,288,65,21.4691,20.1825,6.56547,63.8732,2474,2,Oceania
Red,Australia,Shiraz/Syrah,2010,3.8,29,76.99,81.4531,39.7756,17.9469,47.0669,74,11,Oceania
Red,France,Blend,2012,3.2,48,34.55,65.5369,43.4185,0.054165,52.3976,121,9,W Europe
Red,France,Shiraz/Syrah,2017,4.1,137,80,64.1606,50.9512,5.66871,42.7167,417,4,W Europe
Red,France,Blend,2013,4.2,58,78.75,66.6269,63.8657,8.08597,64.6004,37,8,W Europe
Red,Chile,Merlot,2017,3.5,124,34,67.2466,8.62297,20.8757,7.6481,72,4,S America
Red,Portugal,Trousseau,2019,3.7,59,83,72.7598,53.2127,5.41437,46.6416,131,2,S Europe
White,South Africa,Chenin Blanc,2019,3.4,44,39.9,57.64164538,47.91798617,10.98216313,55.38421874,24,2,Africa
